# Extent Types ...
<ExtentType name="DataSeries: ExtentIndex">
  <field type="int64" name="offset" />
  <field type="variable32" name="extenttype" />
</ExtentType>

<ExtentType name="DataSeries: XmlType">
  <field type="variable32" name="xmltype" />
</ExtentType>

<ExtentType name="complex test type">
  <field type="bool" name="bool" />
  <field type="bool" name="null_bool" opt_nullable="yes"/>
  <field type="byte" name="byte" />
  <field type="byte" name="null_byte" opt_nullable="yes"/>
  <field type="int32" name="int32" />
  <field type="int32" name="null_int32" opt_nullable="yes"/>
  <field type="int64" name="int64" />
  <field type="int64" name="null_int64" opt_nullable="yes"/>
  <field type="double" name="double" />
  <field type="double" name="null_double" opt_nullable="yes"/>
  <field type="double" name="base_double" opt_doublebase="100000"/>
  <field type="variable32" name="variable32" />
  <field type="variable32" name="null_variable32" opt_nullable="yes"/>
</ExtentType>
# Extent, type='complex test type'
bool null_bool byte null_byte int32 null_int32 int64 null_int64 double null_double base_double variable32 null_variable32
F T 229 null -1970779610 null -8250280047528754817 2364132622207420163 0.654016188 0.659280394 535276.152 F2E934F1EEAF6F628CE77602AB6B3195 null
F null 58 null -1605813972 null 2615764411419850510 8070926674544077931 0.261144603 0.394632664 181380.47 5BA7FBB1238FFAF4BE91643DE8FDF686 null
T T 203 null -1193291441 null 5668088751313812710 1928713195887881978 0.842136253 null 361483.794 382D7B91C89050441790266E282CEF33 null
T null 192 null 654449647 -1414959444 1797014917046468467 null 0.904333533 0.137066021 424416.867 590B0790D0112783D170F3D0069A31AD null
T null 209 null 789949599 null 2237559609314350293 null 0.720041512 null 472989.791 BC2B5E6F868AB64BAF0E59B7234FC58F null
T null 234 148 -957418422 null -6277365266296354326 5880078551435189836 0.810549003 null 118004.815 CEB7C5F051B88B5BDAB5B0F670290177 EDE6C6C6BC0E815D9772735FB591E470
T T 95 162 -573717112 null 278889017462045512 null 0.961369662 null 192231.273 B276E95FFCC4F35D0CA5757901EE690D 42109CB5EA8FC4B4014159F59C1CE731
F F 107 252 843040117 null -2022944936330856624 null 0.345185798 null -30623.6839 D083BD0D81116CC69F7502ACCFF9B30B AF8884B29FBDC4A20AF5FEE0CA47B627
F T 192 97 902399191 -692169363 -4788745635457463096 -1121087409126161070 0.925778753 0.581241568 383520.635 C8570DD501175479CF9177B891A51ECF 6D8C3CCE63969E3A94E5DE702E4ACA33
F null 34 124 295387416 null 7320332971730644667 712395902108258240 0.775005659 null 861943.181 94D9921729E0E271C6E01F13B8B2D13E null
F null 176 194 1855624382 -1069129750 7980255761949757919 -631440061938036430 0.902990445 0.697817403 260820.948 BCCDF5F94AAB640022A286A9F6BF977E null
T null 141 null 2107066031 -817443604 -1273572508866783485 null 0.815982548 null 281261.292 C74BD3EC75E2B9155BE4EC94C7F7D7FD 0656068AD88C3D1961FF674FED835665
T F 130 null 514271937 1973145291 -6582455134481415467 null 0.526207359 null 884569.235 934C0142F55259861DCEE393E37D403C 0420FADBE20FE05E5050DF1D634F5235
T T 41 22 154844863 -122747273 -7201411435223466126 null 0.488918345 null 854004.038 39E6CA35B1574D0A426C2AF3DA635B03 null
F F 55 182 -225626095 null 2200613699531607238 -5312832796433150864 0.989250707 null 614346.079 569168257D5FFB671E57686B9E842D04 4B80621DCC9BB46DB6C650CCD1CB8E9E
T null 22 69 -1431246055 null 1745463466893041372 null 0.303091018 null 205257.108 39B99532880F2E2AA783A149F9EB34EF FB964DAAC1D1FC5239D99D27FA6068D8
T null 67 null 1454484980 null 4814022146544454677 null 0.35014501 null 19824.447 F6A44467C839D9A5E69D0051BD6936E7 B8E46A1DF4E6855A6D65BA68663E16EB
T null 174 176 1908728016 null -6370930740230205537 null 0.91419889 0.403740979 761203.201 28B0555A9E1ECD7C12C93703A920A164 null
T T 54 16 -638634634 null 8157725370005278844 -2465502594422392682 0.358359815 0.91295832 761000.845 2DE15E7CBADAD3F89FFC42EF35330F2B 483D085CAA02F9025C0034E42B24AF7C
T null 202 null 1844210218 null 6023987863997431010 null 0.42960763 0.428930745 176545.841 0A51F7C754B20160676AA212FB248A7D null
T null 255 96 -720342536 null -212162681418112715 null 0.961751428 null 226881.258 B0269C90F184A334B950A0996A58CD83 null
T null 141 240 812200949 null -7764657160931540851 -845161318219154795 0.383990871 null 282158.68 D8390920EEEBF148CD2103B10D347FDC null
T T 91 183 -530216410 -364789499 7792277825348878159 null 0.22745968 null 504405.572 BD98B3B7F36FEE40B247D095B83F04F6 62FB3ECE7E2CC611B6D684EAA070843D
T T 160 null -148233228 null 8924191490008178894 9222734601536394151 0.694009038 null 429031.029 0AD319DA2A92B9176359793B3A909055 null
# Extent, type='complex test type'
bool null_bool byte null_byte int32 null_int32 int64 null_int64 double null_double base_double variable32 null_variable32
F null 203 94 1341384879 248603183 5869531810462397958 6051104514725850846 0.9606879 0.261460992 -83560.4543 886F64F8C23A61CA18460A0715A34EDD null
T T 68 null 1728388028 -1474599017 -6616977757473698500 null 0.101925872 0.211561762 787086.72 F1CF6475017F64D4440CA174B9E368A2 null
T null 75 241 1183617982 -1952251218 -5622160130745111914 null 0.462477596 0.237781407 268060.768 D9FA03DC437E6815A816277172129D56 null
T F 216 59 -1246573451 null -2186571276386473909 null 0.401001199 0.829818548 882976.588 600AECDE3B6DF76491EE670B7ABB1E55 null
T null 230 83 1085549778 null 6303487460959515083 null 0.693854155 null 323487.941 D9ACB687EFBD9C8EE71B33DC3497315A null
F null 87 31 25058052 -1239519079 4736094456244994222 -5892854723417834735 0.802765904 0.718685709 407390.68 A2D88B6A448F876A0269E023417620CB 0517E06263FBDEDF67049F140FEA771F
F F 56 107 -534298420 -1961621018 567378925612368423 -8684898160315335198 0.703578606 null 446920.15 82E20B9329A6FC70F6D6ACC2E3D9CC3F null
T null 128 null -1361821367 776222604 7682759249078604378 null 0.554295284 null 723230.239 83F800B4EFE1DAADB3214B4EA15C3978 D149C6AB73E02ADF3BC5D8CCD9AA797A
T null 231 216 316228675 548488802 -3583508381764646085 -313330580496852555 0.645289967 0.282703929 580707.82 B1A7C832E1116683A734AC2A1C5213B9 FCCC781FBF4DC4946742CBB005E1A760
T T 27 null 370627750 null -509022603640544417 834794433053637562 0.0933443673 0.42362391 832427.668 09E402C8EBDC45E67C0D958E84F27383 7B75BA488D341C76CA484F1423C474B9
T T 49 112 1715205927 null -8788332195710167035 -832855860696808932 0.182732882 0.0253816627 566217.309 3C9C9AEA6B21FD52B99FC8932AC32E18 934BDE6228BCE12393DD2E9E080D69C4
T F 223 168 -618571089 -290367135 -4587287454799272139 null 0.0649890307 0.157033708 481897.408 ABAFEBC035EE0518D548F886EB8A6921 D7B6701138526BEE52E3D2AD58C270FF
F null 59 47 -2053078752 1580924224 3207844942100649563 null 0.173949296 null 777067.834 453E643712D6C3E0F6F959C569132402 BFE7BF7A322518D5483BD8E8D5056FD0
T null 118 null -736387705 375997392 -7027661041395647541 4136988668130374267 0.476569382 0.877514097 306790.337 96F224F1FC6ED349864E39EEC763B11B BD424100F74A69B66D2ED5700EFA5BC6
T T 56 null 47136768 1598310766 3488571315123826750 -3543305310225147480 0.186686386 0.355002754 -9434.84717 B537DAA8928930DFCD1A29E4FBADE780 null
T F 234 null 220403782 null -3635622516720399535 null 0.932979913 0.108494114 457029.348 0867B3AAE3F50153AF88D89ED29DDCE7 7ACA04B88CD2A6F9B54474D6DE023371
F F 50 null 734417740 null -3073698788472194512 6323052839439415635 0.374449461 null 695212.015 D0A3D4A49E34446659E9B5AA22F928B0 null
F T 145 null 779650718 null 4739737968601709116 4231290550400154289 0.611069105 null 590319.054 83418B41B577A23598FA3A069F691049 null
F F 81 null 566268634 319347286 8705600866891904502 3099031220828027727 0.751856413 null 505424.849 E7E1EE64C0DA907489B4D3A268963650 4930CCDFB87D2F02583017E9F87DA9EF
F null 42 65 -264264499 -630030170 -1298170072251269723 null 0.152822012 null 751616.729 CB5FF8FFAEA18D3C6176120C6916444E null
F null 98 23 -287565305 null -5940128207292931646 3072707009426382179 0.334612969 null 838582.785 B1623E8F1E8F1A89DF3FA2C8F333E0B7 4C3599075D409C95E69ADD49D341C2D5
F null 226 null 429393649 681621791 3982376772693726237 null 0.811272061 null -24605.9815 A395A392D65AC3BB4EA2DA71CC0B642B ACBFF6A1628A8D374DB4B7E7242DA051
T T 120 233 -378016233 null -8704978395865916282 -879982823342867135 0.284097684 0.912583669 310674.941 57A1A8178722157EF568E835B9EA8A9A C1F242611740B8EFB3EDC5BDE3FB3C11
T null 59 null -1698701303 -786647078 -4465382036806184163 -289056748488068948 0.620036037 0.18645598 152591.321 5D8022FB07F4DE407EA61CC14D48A01A null
T T 157 null 1923317445 -1554094878 -5318119973697551244 3467134287086404045 0.763439557 null 126368.748 DBF0A421840D233FBD076A8CF23569C4 null
T F 143 null -1370278759 -1722515417 -6461853429832514869 null 0.586218426 0.0343753874 647979.721 EB292E64100266758ADFE8C00EDC4B45 null
F null 142 243 -1647465238 null -1440140666755352511 -5645337952790822057 0.97754959 0.776383213 124701.187 1741C5DC666B2B8F6572061EC13701BB null
T F 244 10 46067502 null 553451879644346329 -3827161057782891054 0.472910101 0.582229518 46467.3368 4F72E5AC4B62C90232664E759812EE14 null
F null 201 191 284729583 -2138217756 7093666374313587391 null 0.0775072589 null 739388.821 8172957B5F34001F4A4B3ED4ADDFD3EA null
T T 116 null -1557405709 null -2027106133376998948 null 0.829463851 0.950025728 847509.605 A3BC06F6B327AEC9667979573F785919 A9B52E21D17AAA8850EEF2D2F4146647
T null 251 136 -1054094397 null 7480715600475778234 null 0.574701958 0.906001569 -1080.7058 AE1A8309BD75F8295B277EFD8C78333D null
T null 165 15 1284977913 null 3632348810614274620 2855483533707133823 0.0543795115 0.843814229 89055.3508 F808BCB66B774D362B3E1DE2F6A18FE3 A926D4F6FC1AC7BD1E01A762A898966C
T T 196 null 596570768 -1280636324 -8728799196445751164 null 0.101020665 null 742543.493 B33C0FF62D31BEF60A0197F1C8FE6565 53FD8D2BC616CC8ABAF6B60DADEDD01C
T null 17 null -118461128 null 512453798511775548 null 0.44786416 null 486859.532 FAC350E66ECDD179C8701FE5D7301C06 9B3EC9D9A98D32C7D01609FCC9FE380E
T F 99 null -686783889 1590535963 -2655406950628345317 -8551255805324507766 0.629947095 0.95448994 93559.6384 BC965A278F26AD3DFB975ED1AB586F78 193A48D7C79FB92B1BEA45843611DD58
T T 179 168 638565128 -1771630250 6053687149860772723 7926557252946611570 0.558970775 null 831541.456 608D15AC12D43671F9F11D5CE4587622 54C4A7591F77CBCB3B174221C262E594
F null 9 null -1722460978 null -3897740184278297537 null 0.7943056 null 336076.773 D152545580C852AB8C3325465E19F203 085C187CE59DF78E1072D0E02B7CFCC5
F F 28 203 1925244400 null 6804324666777425333 3590918581289366252 0.447347097 0.452473888 125422.056 B8C1DE78AA714198C939876007AFCC44 null
T null 27 163 -1209084900 2135810258 -6745232285539470125 -1154429570114053364 0.978219722 0.571311974 194020.416 9140485CE805B6C1EFAFDB9186AA63AB 8CB98109DFEFAFB4C44C93B6F56B40B3
T null 249 46 -1288507021 null 7989413248007807509 -1426196480141237499 0.956352364 null -15991.7392 5A9AE7D52ACD0A37959A3B107F8DE506 7C160DD583559DF46FB249D05DC8EC87
F null 225 254 2053273216 null -8049047955203226255 null 0.0453285641 0.516310729 642731.642 3F9E09F043BA1518D63C305592A575F8 null
F null 12 null -387417753 null -6154105336859037734 7272045011387826183 0.550573764 null -66021.6717 A6878699493CE3F5139DA234061B6F49 3AC39E9D9120CC77D4FDCEA4BF081E73
F null 61 null 2078566489 -235689025 -8109698952660592702 -6114301715877630964 0.503546454 null -36034.8843 3BC47C4E1F4E38C6B8CE46E97B5EF6B5 null
F F 207 null 1524251865 -1811471748 -6728764849307487030 -3164212809843960341 0.0531010445 null 509278.298 95560E575AB1ACC3EF332BABE3714694 834EBA0741354FDCD00F8FC6FF09C241
F T 200 75 31016063 null 2877183417143401437 null 0.05354395 0.250251723 863344.741 4E2795A057F6E0D1CB0FDB3D59E6F0BB null
F T 148 132 -369756743 null -6520619638769313332 3691362814097824807 0.17760034 null 828805.425 A629103660EA92FAA3BD044396DFDBA8 1922BF16C948B7EDCF97B2A7DC656412
F null 161 98 -739680270 null 591312026201769055 null 0.0415814114 null 102721.541 77A8F183A9D42C2852E1CE9035F70727 null
F F 148 null -1950443512 null -8854834925378221321 -2481470238508117224 0.300821676 null 103584.33 4A1E9F3AD4C3B4E5C6864764EE6F55EB null
F T 76 168 -1599210185 null 5733863693732201936 null 0.202508068 0.364236082 277537.26 15A33D8725A5BF34B35ABA02C4CAF3D6 F4F1CF9BA2F2FBC898953AE99BBC416E
F null 197 null -1926191067 null 9095891777815901242 null 0.59815601 null 841064.264 90F175CC1EE9B4DECB38DE5492766713 C45B2AC21F3F93B26483901C3B2A1352
F T 79 null -901149484 null 191662021992488906 null 0.553598489 0.239580914 741953.188 EA9D10433DBFFF81847613D4743ABF1E 2226A8DC3A433B7C7CF20672FCC22905
T null 222 null -501714789 null 6829258085640812970 -4949899943673609268 0.412633047 0.227924921 645190.004 5A900FA671355C0F85F701766EAA923C null
F T 104 null 1397737434 1157351965 1668201180220039346 -6762316232120677402 0.960917517 0.619200118 721904.518 C527C64848BD1F482C2B14D78887AC63 null
F null 192 234 -662916382 null -2376670954326970157 null 0.0531291712 null 549274.928 BAFA35887B6B7A7FE79D341677E6CC61 B56721596606C3FBE4F9F2DECA0D942B
F T 209 null 1170264319 519169971 -1072452649508249502 -1917173489587635013 0.0708436708 null 699205.777 2587C75EAAD0E44C2B3ED9D45A511000 null
T null 177 214 921123574 -1364058909 -6280359579521979441 null 0.516937834 0.813633935 518015.623 4DF166708DD2FEBCCA6168D19832CA3B F7B3907021EE9620FB0583CE1CF0A241
T null 144 48 -1845330952 null 77761469475770728 null 0.395249105 0.0290710197 567671.352 647FFE16165BF685AFE2AB541F80DA65 null
F null 203 248 2105084014 null 9037613540651901765 -2389341683338975706 0.400013381 0.673064612 122647.064 B0F96FAEB49FE13FB2C42FD4DDDACBA0 null
T T 101 28 -1477568833 2018354192 5266193190765765856 null 0.954545994 null 575831.849 6C14F0D04C8542B9E1CFE2B40B7C2AC4 null
F T 94 null -564455441 -446105022 -1601559254560988260 null 0.935399506 null 743647.099 FB8AD09E9E85368812F3A50D20B24D69 FA1F5845D90AE034F7DD9C16F885A60D
F null 25 209 1527264414 null 1319469750034748929 null 0.340454779 0.709833401 -65392.2821 473956932E179B1BA19DB2F75CF84C2B 351018B2004825EFD870449A42D112E1
F null 186 231 -1627253668 -18408174 7662006346581819709 -4822392527090472390 0.422340432 0.020255927 680161.474 93C6C5D66C6CDD9E0218A6DC3AEABD29 2E76AF84B7062B7FC5B25614731215E8
F F 49 83 2053808599 1054590902 129572779571513797 -2263758610553389515 0.498000174 null 217169.445 D4DCD829F5E2BE1522E7D38D56CC6DB1 5911B09939889D5D8253A419E45D060E
F null 124 null -1584377673 null -8301618215478605322 3945302568908214628 0.928444647 null 725270.881 E675DEF035CCCCE43ED174142556062A C2ADF128968B955463D47187A20A6596
T null 83 137 1162268475 1007409381 8258386395982783135 838461698223820695 0.16168638 0.892099478 771751.442 CFF2902E24B23E7DBBF52AB47685E0D1 7708394D5F98D5B01F62E5B69B69464A
F null 196 null -1786520276 -1455266903 -3178283028192220765 4895912592210581537 0.858971259 null 643689.557 FC899F8107602464C16F4DB6EE22B0D8 53268B9D6117D253BA19E1CE86946920
F null 219 null -1842623930 null 2083323148710648196 null 0.426324461 null 601568.266 6D70697BEDF903A9F536F00D2B32600B F7EA03C5E25502C602B98DDE20EDF953
F F 96 null 1725251629 null -8592533496945252503 null 0.940143339 null 500262.252 0F3267C35B42566E46384696986BB2EF 0DF8FA12F195EF80142A6BD92DCEF337
T F 45 5 1162343430 -329611900 -6403265382730462090 696766781088630909 0.0501134425 null 593292.348 E4D2BA66157150B0F6771C1501C9A16C null
F null 14 72 -1720724282 null 1048544339059991846 null 0.124013314 null 763520.11 3A5E0AD7AA6825F84810DFF5E47F0729 null
T F 240 null -1693911752 -2089660947 -737063006804729985 -4923105181157602614 0.706850078 0.320812039 -26809.299 99A5FE9060BB02DF565E5507BE284BC2 null
F F 4 132 466845843 null 1480188201497476184 -8039110772633466392 0.51674726 null 650507.746 C0BA5AB84319DDCF1EA669E8FB083E07 9786A0BFA0CB0C317158AC3585FA2F00
F F 3 222 -2056200127 -1671245800 -4167204754659287114 null 0.175882308 0.497129081 333157.875 F23154D9ED1B29F500811E95B22C9111 null
F F 227 null 68782065 2000082605 1550996305964783852 null 0.253850483 0.996387166 157037.785 50C36CE2F1C87B29BC8EA0F3E333979F C15A01B3659B776E8271E05DB1F54786
F null 149 null 633278323 null -348740930566342373 null 0.984191088 0.973746289 564998.291 F83CE2C815E464535155E54047D59D57 2C77D304C183B5D2DBE38081244A9D36
T null 41 3 997247226 null 7863397483054633204 8730435614428161093 0.911345645 null 312756.665 68020A4FED7468ACA2ACF87E48557A68 83E0F4F194AF3D7FF62E5AC657E9752D
T null 146 73 710124446 -413583524 -6118106181528110625 -1035316876551019406 0.764288748 null 419839.724 88441F8FEF3823E0495360DA293FE43D 5B77501AB027406D7430732D59FB4F19
F F 4 null 1318581131 null -6256807539118425155 null 0.361226319 null 330368.327 8887DDD55A328EC7FD5AAA1BD0E38DAA 5BBF14D057BAC7FB7A3CCFC3A6F30F0D
F T 7 188 -431473491 null 1638179932357203017 8239116034433087771 0.650161476 0.136868082 35119.8175 1746570698737AA17948E3647B1DEEE3 02957D4D107FF96DA66071C77A7A95AC
T T 250 18 1686276595 -67629432 -3932991465487097671 -1817382449003373812 0.689222041 0.612609095 637323.974 78E2FEDD7382EF2B095C3100DD02D0F8 null
T null 174 139 -103824066 1738583028 1800664468314320965 -6868399805200933288 0.542841352 null 9190.92491 506BC3024A84298DDA0AA4D0C9214EAF null
T T 27 166 -1663494201 null -1155644478038433622 null 0.886928956 null -70626.9924 8523608E9CE2219B1FAE6F01E5765AC1 014DCC894A1B9FBD037F94597502F002
T T 218 26 -974586818 1368754583 2344370634449144640 2323905663539471842 0.970115006 null 442481.984 3D954CB0C559164CCCC54672BB63F968 null
F null 45 80 895421015 null -8926544270116772795 -6608169914947255146 0.20048687 null 685253.341 C85F1AC8385187D447CDDCE9BCFC5390 9DBE7A3C5A0FD5BB4E824358D2C21EA5
F null 56 null -301498932 -736186036 4357608679021389199 7458945725252325313 0.0847070614 null 137753.418 95254A2E52A6143E03CE8012CFF60AC9 null
F F 154 null 2096298533 null 6833743570130130657 -7180261369101793098 0.75324958 0.335817577 720099 39D56385E34CE9A1D4C5C5BB922D46CC null
F null 154 119 -1657864300 -613519345 -6784179725669072147 null 0.0802493267 null 328831.078 F1F14A0971E374BBAF2D50D51123DDD7 null
F T 238 195 2021947789 null 6987982742550460269 124672653215480418 0.365638839 null 46024.7821 305B122DC0D404314627E7B3EC954EFE null
F null 232 null 1945011734 458291622 -704298073713168118 -7796189172215516410 0.314430358 0.105058927 610848.801 F46F1A185594A4F56D05F8A05DE11E1E null
F F 106 null 913144247 null 971236783622998440 -1012940215265355649 0.108500546 null -28074.5478 6CEB13BAA000284C0193FD21ED9594C6 B797139A5CE3ED8E56296D2D9EAC8867
T F 9 null -29858495 null 5860594781872860568 null 0.524313497 0.933828784 387531.129 F33A743136AC18C50CF3AD0FA339143C null
T null 106 null -1153465540 1644640951 -1799705515250860950 null 0.273550628 null 663774.667 3F73236A9265867C70BFB23205882BF9 D079EF1B8C9E5AE86AE44276ADCE720B
T null 151 null -1434699274 null 6755456910925769209 null 0.739296974 null -98649.1667 2332E894B5BF892C889CBDDFFE5D6141 null
T null 128 0 -392632648 -503634707 4993194923579680216 null 0.72689357 null 883497.408 A8669C519B48195BBB813409503A46D3 C1E9D038E959D5C1C888A2CB230B714A
T null 3 198 521176359 -147094078 4811267691465178697 null 0.680370427 0.538154693 589839.728 BFCDA044866BF8218BA6B92E29469D65 723D9BC43347CE054B02C248F709C597
F null 181 222 -790948620 2042241396 422941154375597214 null 0.688361594 0.0416419189 -50981.6943 2290A7F94E9D694948534AABB7CB6FDF null
T null 76 240 1823484060 null 8126307033784330976 -8943229718044829100 0.907621833 null 194900.996 E6CB4F33378904BA826982A3831C4A4A 385A1BF8A6CF5FE22211E5185FC451A9
F T 252 66 73936449 null -3108197095319832462 null 0.699180727 null 612937.441 9C9089BAABBB2D192296B3AAB0AEF0FD null
F F 173 null 1150597944 -1662253286 -4060441372219962790 1198628649627835390 0.56992264 0.144425743 872521.282 F0E51A465DD624FAEB4285F7A958676E F8C3FFCCC232D7F4384608275A81DA24
F F 191 null 83734941 null -1740379681831097996 4446508015472546638 0.678022658 0.207584489 592765.425 4408563F2ECD3A035FA534407F6128FD null
F null 52 null -1698773105 null -9091609680459722634 -6073173631769681548 0.182650387 null 772416.317 999490C90476160A9937C980914E04DB 707EBBE98D4B30ADCDE93BEB0AAC98DF
F null 17 null -1062208762 null 7409469690572981039 null 0.0734618695 null 519181.522 737E577C65F500B85CF105F65DB50F72 null
T F 26 64 24520177 null 7428116669031143200 -7603470468893270154 0.560077637 0.237114073 260304.704 601AFCF0476A8F0FA7D3DCA2FC1902B2 B1626AE121B3C366DC774E6B2911F2A5
F T 180 null 277172364 null -7271527978933657854 6751669181001970357 0.150383913 0.420264244 699308.854 B6C8E0B91135DEAB67BACDBF2B1B760A 81F65A0672193BD2FAD389BC6BE34FD4
F null 123 154 679611685 -1072087391 1818816054937920499 null 0.026743939 null 664626.396 CB595096D1DFC8279AEFE311A2DD0FCB BD3046A1780968D6FEFC78ADABC98BD9
T null 54 null -1696246565 2091231297 -3281099440418811681 null 0.340799912 null 895889.807 245FF50F719E86CDEB99CD43D4A74132 null
F T 154 176 778438531 2087946007 3063492433713669969 -5015139722506326164 0.133083498 null 134616.263 E7E8F23A54AB0E43BE2E3132B3168F3B null
T null 144 null 1714071563 null 9088444837925004457 null 0.860796076 0.958961586 43704.8912 C6B72EFB1000FB1B96491602B27B36E4 A3953448F0E16353BCFE04444A8CFBF1
T T 86 null 1483050251 null 1472987608655639947 2599922822894031911 0.0231832942 0.51140245 46060.4418 6D79F166A163867B5EE578CF84A1E19B 0FC69E2B654A472D41DF5390A684BC44
